restaurant_id,restaurant_name,cuisine_type,borough,timestamp,date,hour,day_of_week,is_weekend,is_rush_hour,guests_served,queue_length,table_count,avg_wait_minutes,revenue_usd,avg_check_usd,party_size
R006,Tandoori Nights,Indian,queens,2025-01-29 11:00:00,2025-01-29,11,2,0,0,13.0,9,32,4.0,455.0,35,3.0
R006,Tandoori Nights,nan,Queens,2025-01-29 12:00:00,2025-01-29,12,2,0,1,31.0,11,32,9.0,1395.0,45,5.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 13:00:00,2025-01-29,13,2,0,1,33.0,15,32,19.0,1155.0,35,8.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 14:00:00,2025-01-29,14,2,0,0,20.0,8,32,16.0,700.0,35,2.0
R006,Tandoori Nights,indian,Queens,2025-01-29 15:00:00,2025-01-29,15,2,0,0,18.0,10,32,0.0,450.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 16:00:00,2025-01-29,16,2,0,0,19.0,8,32,12.0,665.0,35,8.0
R006,Tandoori Nights,Indian (typo),Queens,2025-01-29 17:00:00,2025-01-29,17,2,0,0,15.0,2,32,0.0,,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 18:00:00,2025-01-29,18,2,0,1,31.0,8,32,9.0,775.0,25,4.0
R006,Tandoori Nights,,Queens,2025-01-29 19:00:00,2025-01-29,19,2,0,1,38.0,13,32,19.0,950.0,25,3.0
R006,Tandoori Nights,Indian,queens,2025-01-29 20:00:00,2025-01-29,20,2,0,1,20.0,7,32,0.0,900.0,45,5.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 21:00:00,2025-01-29,21,2,0,0,14.0,3,32,2.0,,35,6.0
R006,Tandoori Nights,Indian,Queens,2025-01-29 22:00:00,2025-01-29,22,2,0,0,17.0,10,32,9.0,595.0,35,
R006,Tandoori Nights,Indian,Queens,2025-01-30 11:00:00,2025-01-30,11,3,0,0,8.0,3,32,0.0,200.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-01-30 12:00:00,2025-01-30,12,3,0,1,36.0,22,32,32.0,1260.0,35,3.0
R006,Tandoori Nights,INDIAN,Queens,2025-01-30 13:00:00,2025-01-30,13,3,0,1,30.0,15,32,26.0,750.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-30 14:00:00,2025-01-30,14,3,0,0,15.0,10,32,10.0,375.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-30 15:00:00,2025-01-30,15,3,0,0,13.0,5,32,3.0,325.0,25,3.0
R006,Tandoori Nights,Indian,,2025-01-30 16:00:00,2025-01-30,16,3,0,0,13.0,7,32,0.0,585.0,45,3.0
R006,Tandoori Nights,INDIAN,Queens,2025-01-30 17:00:00,2025-01-30,17,3,0,0,24.0,11,32,10.0,840.0,35,6.0
R006,Tandoori Nights,,Queens,2025-01-30 18:00:00,2025-01-30,18,3,0,1,35.0,12,32,15.0,1575.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-01-30 19:00:00,2025-01-30,19,3,0,1,37.0,14,32,12.0,1295.0,35,8.0
R006,Tandoori Nights,Indian,Queens,2025-01-30 20:00:00,2025-01-30,20,3,0,1,28.0,9,32,15.0,980.0,35,
R006,Tandoori Nights,,Queens,2025-01-30 21:00:00,2025-01-30,21,3,0,0,21.0,8,32,5.0,735.0,35,6.0
R006,Tandoori Nights,indian,Queens,2025-01-30 22:00:00,2025-01-30,22,3,0,0,18.0,6,32,0.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 11:00:00,2025-01-31,11,4,0,0,20.0,6,32,0.0,500.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 12:00:00,2025-01-31,12,4,0,1,37.0,15,32,7.0,1295.0,35,4.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 13:00:00,2025-01-31,13,4,0,1,42.0,14,32,15.0,1470.0,35,2.0
R006,Tandoori Nights,Indian,Outer Borough,2025-01-31 14:00:00,2025-01-31,14,4,0,0,14.0,4,32,6.0,350.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 15:00:00,2025-01-31,15,4,0,0,8.0,3,32,0.0,280.0,35,4.0
R006,Tandoori Nights,NAN,Queens,2025-01-31 16:00:00,2025-01-31,16,4,0,0,16.0,3,32,0.0,400.0,25,2.0
R006,Tandoori Nights,INDIAN,queens,2025-01-31 17:00:00,2025-01-31,17,4,0,0,18.0,6,32,6.0,810.0,45,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 18:00:00,2025-01-31,18,4,0,1,29.0,11,32,15.0,725.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 19:00:00,2025-01-31,19,4,0,1,34.0,12,32,19.0,850.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 20:00:00,2025-01-31,20,4,0,1,28.0,8,32,7.0,1260.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 21:00:00,2025-01-31,21,4,0,0,-6.0,12,32,13.0,525.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-01-31 22:00:00,2025-01-31,22,4,0,0,12.0,2,32,7.0,300.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 11:00:00,2025-02-01,11,5,1,0,16.0,8,32,2.0,400.0,25,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 12:00:00,2025-02-01,12,5,1,1,39.0,15,32,15.0,1755.0,45,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 13:00:00,2025-02-01,13,5,1,1,40.0,13,32,14.0,1400.0,35,
R006,Tandoori Nights,Indian,Queens,2025-02-01 14:00:00,2025-02-01,14,5,1,0,19.0,7,32,8.0,475.0,25,5.0
R006,Tandoori Nights,Indian,queens,2025-02-01 15:00:00,2025-02-01,15,5,1,0,20.0,9,32,8.0,500.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 16:00:00,2025-02-01,16,5,1,0,31.0,10,32,10.0,775.0,25,4.0
R006,Tandoori Nights,Indian,queens,2025-02-01 17:00:00,2025-02-01,17,5,1,0,20.0,5,32,7.0,-16.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 18:00:00,2025-02-01,18,5,1,1,57.0,21,32,30.0,1995.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 19:00:00,2025-02-01,19,5,1,1,-8.0,26,32,30.0,2430.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 20:00:00,2025-02-01,20,5,1,1,42.0,16,32,25.0,,35,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-01 21:00:00,2025-02-01,21,5,1,0,19.0,7,32,7.0,665.0,35,2.0
R006,Tandoori Nights,Indian,QUEENS,2025-02-01 22:00:00,2025-02-01,22,5,1,0,22.0,6,32,144.0,550.0,25,6.0
R006,Tandoori Nights,,Outer Borough,2025-02-02 11:00:00,2025-02-02,11,6,1,0,18.0,7,32,1.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 12:00:00,2025-02-02,12,6,1,1,50.0,17,32,16.0,2250.0,45,1.0
R006,Tandoori Nights,Indian,queens,2025-02-02 13:00:00,2025-02-02,13,6,1,1,,14,32,7.0,1665.0,45,5.0
R006,Tandoori Nights,indian,Queens,2025-02-02 14:00:00,2025-02-02,14,6,1,0,16.0,4,32,0.0,400.0,25,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 15:00:00,2025-02-02,15,6,1,0,15.0,5,32,5.0,525.0,35,2.0
R006,Tandoori Nights,Indian,queens,2025-02-02 16:00:00,2025-02-02,16,6,1,0,15.0,6,32,8.0,525.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 17:00:00,2025-02-02,17,6,1,0,15.0,8,32,12.0,525.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 18:00:00,2025-02-02,18,6,1,1,,30,32,25.0,,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 19:00:00,2025-02-02,19,6,1,1,59.0,21,32,22.0,2065.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 20:00:00,2025-02-02,20,6,1,1,49.0,26,32,33.0,1225.0,25,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 21:00:00,2025-02-02,21,6,1,0,15.0,6,32,0.0,525.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-02 22:00:00,2025-02-02,22,6,1,0,,5,32,5.0,475.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 11:00:00,2025-02-03,11,0,0,0,16.0,3,32,7.0,560.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 12:00:00,2025-02-03,12,0,0,1,27.0,6,32,15.0,945.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 13:00:00,2025-02-03,13,0,0,1,42.0,17,32,7.0,1890.0,45,2.0
R006,Tandoori Nights,indian,Queens,2025-02-03 14:00:00,2025-02-03,14,0,0,0,18.0,8,32,6.0,630.0,35,2.0
R006,Tandoori Nights,NewCuisine,Queens,2025-02-03 15:00:00,2025-02-03,15,0,0,0,18.0,10,32,10.0,450.0,25,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 16:00:00,2025-02-03,16,0,0,0,16.0,9,32,8.0,560.0,35,2.0
R006,Tandoori Nights,indian,Queens,2025-02-03 17:00:00,2025-02-03,17,0,0,0,12.0,4,32,0.0,420.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 18:00:00,2025-02-03,18,0,0,1,24.0,9,32,12.0,,25,2.0
R006,Tandoori Nights,,Queens,2025-02-03 19:00:00,2025-02-03,19,0,0,1,34.0,10,32,0.0,850.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 20:00:00,2025-02-03,20,0,0,1,33.0,15,32,36.0,825.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 21:00:00,2025-02-03,21,0,0,0,13.0,1,32,0.0,455.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-03 22:00:00,2025-02-03,22,0,0,0,23.0,4,32,0.0,,45,4.0
R006,Tandoori Nights,Indian,,2025-02-04 11:00:00,2025-02-04,11,1,0,0,8.0,3,32,0.0,200.0,25,
R006,Tandoori Nights,indian,Queens,2025-02-04 12:00:00,2025-02-04,12,1,0,1,25.0,16,32,16.0,625.0,25,2.0
R006,Tandoori Nights,Indian,,2025-02-04 13:00:00,2025-02-04,13,1,0,1,25.0,9,32,2.0,1125.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 14:00:00,2025-02-04,14,1,0,0,13.0,4,32,0.0,455.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 15:00:00,2025-02-04,15,1,0,0,14.0,9,32,4.0,490.0,35,4.0
R006,Tandoori Nights,INDIAN,Queens,2025-02-04 16:00:00,2025-02-04,16,1,0,0,19.0,7,32,0.0,475.0,25,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 17:00:00,2025-02-04,17,1,0,0,14.0,7,32,,490.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 18:00:00,2025-02-04,18,1,0,1,33.0,9,32,0.0,825.0,25,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 19:00:00,2025-02-04,19,1,0,1,31.0,16,32,16.0,775.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 20:00:00,2025-02-04,20,1,0,1,40.0,15,32,22.0,1800.0,45,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 21:00:00,2025-02-04,21,1,0,0,22.0,9,32,0.0,,45,7.0
R006,Tandoori Nights,Indian,Queens,2025-02-04 22:00:00,2025-02-04,22,1,0,0,24.0,7,32,4.0,840.0,35,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 11:00:00,2025-02-05,11,2,0,0,13.0,3,32,,585.0,45,3.0
R006,Tandoori Nights,INDIAN,Queens,2025-02-05 12:00:00,2025-02-05,12,2,0,1,30.0,6,32,1.0,1050.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 13:00:00,2025-02-05,13,2,0,1,35.0,10,32,1.0,1225.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 14:00:00,2025-02-05,14,2,0,0,20.0,6,32,6.0,700.0,35,6.0
R006,Tandoori Nights,INDIAN,Queens,2025-02-05 15:00:00,2025-02-05,15,2,0,0,18.0,9,32,7.0,450.0,25,8.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 16:00:00,2025-02-05,16,2,0,0,14.0,2,32,1.0,630.0,45,
R006,Tandoori Nights,Indian,Queens,2025-02-05 17:00:00,2025-02-05,17,2,0,0,,1,32,0.0,315.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 18:00:00,2025-02-05,18,2,0,1,27.0,9,32,11.0,,25,3.0
R006,Tandoori Nights,Indian,QUEENS,2025-02-05 19:00:00,2025-02-05,19,2,0,1,45.0,10,32,5.0,1575.0,35,7.0
R006,Tandoori Nights,Indian,queens,2025-02-05 20:00:00,2025-02-05,20,2,0,1,31.0,10,32,8.0,775.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 21:00:00,2025-02-05,21,2,0,0,18.0,6,32,3.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-05 22:00:00,2025-02-05,22,2,0,0,,1,32,0.0,250.0,25,6.0
R006,Tandoori Nights,Indian,QUEENS,2025-02-06 11:00:00,2025-02-06,11,3,0,0,15.0,4,32,13.0,675.0,45,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 12:00:00,2025-02-06,12,3,0,1,30.0,5,32,2.0,750.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 13:00:00,2025-02-06,13,3,0,1,41.0,11,32,14.0,1435.0,35,5.0
R006,Tandoori Nights,,Queens,2025-02-06 14:00:00,2025-02-06,14,3,0,0,17.0,8,32,5.0,425.0,25,
R006,Tandoori Nights,INDIAN,QUEENS,2025-02-06 15:00:00,2025-02-06,15,3,0,0,18.0,5,32,6.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 16:00:00,2025-02-06,16,3,0,0,14.0,3,32,4.0,490.0,35,8.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 17:00:00,2025-02-06,17,3,0,0,17.0,8,32,6.0,425.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 18:00:00,2025-02-06,18,3,0,1,25.0,11,32,12.0,1125.0,45,
R006,Tandoori Nights,Indian,Queens,2025-02-06 19:00:00,2025-02-06,19,3,0,1,37.0,13,32,18.0,1295.0,35,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 20:00:00,2025-02-06,20,3,0,1,30.0,9,32,5.0,1050.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 21:00:00,2025-02-06,21,3,0,0,12.0,5,32,4.0,420.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-06 22:00:00,2025-02-06,22,3,0,0,19.0,12,32,9.0,855.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 11:00:00,2025-02-07,11,4,0,0,,11,32,5.0,735.0,35,6.0
R006,Tandoori Nights,,Queens,2025-02-07 12:00:00,2025-02-07,12,4,0,1,34.0,6,32,0.0,850.0,25,2.0
R006,Tandoori Nights,INDIAN,Queens,2025-02-07 13:00:00,2025-02-07,13,4,0,1,26.0,7,32,12.0,650.0,25,
R006,Tandoori Nights,Indian,Queens,2025-02-07 14:00:00,2025-02-07,14,4,0,0,15.0,5,32,0.0,525.0,35,5.0
R006,Tandoori Nights,INDIAN,QUEENS,2025-02-07 15:00:00,2025-02-07,15,4,0,0,16.0,9,32,0.0,560.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 16:00:00,2025-02-07,16,4,0,0,18.0,6,32,7.0,-26.0,25,4.0
R006,Tandoori Nights,Indian,,2025-02-07 17:00:00,2025-02-07,17,4,0,0,21.0,6,32,9.0,735.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 18:00:00,2025-02-07,18,4,0,1,26.0,8,32,5.0,650.0,25,7.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 19:00:00,2025-02-07,19,4,0,1,43.0,23,32,19.0,1505.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 20:00:00,2025-02-07,20,4,0,1,45.0,18,32,22.0,1575.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 21:00:00,2025-02-07,21,4,0,0,16.0,9,32,5.0,400.0,25,8.0
R006,Tandoori Nights,Indian,Queens,2025-02-07 22:00:00,2025-02-07,22,4,0,0,17.0,6,32,2.0,595.0,35,3.0
R006,Tandoori Nights,NewCuisine,QUEENS,2025-02-08 11:00:00,2025-02-08,11,5,1,0,22.0,15,32,11.0,990.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 12:00:00,2025-02-08,12,5,1,1,48.0,17,32,,1680.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 13:00:00,2025-02-08,13,5,1,1,50.0,13,32,5.0,2250.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 14:00:00,2025-02-08,14,5,1,0,22.0,6,32,9.0,550.0,25,5.0
R006,Tandoori Nights,indian,Queens,2025-02-08 15:00:00,2025-02-08,15,5,1,0,22.0,6,32,15.0,770.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 16:00:00,2025-02-08,16,5,1,0,15.0,5,32,2.0,,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 17:00:00,2025-02-08,17,5,1,0,23.0,5,32,5.0,805.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 18:00:00,2025-02-08,18,5,1,1,35.0,17,32,18.0,875.0,25,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 19:00:00,2025-02-08,19,5,1,1,42.0,16,32,11.0,1890.0,45,
R006,Tandoori Nights,Indian,Queens,2025-02-08 20:00:00,2025-02-08,20,5,1,1,48.0,19,32,4.0,1200.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 21:00:00,2025-02-08,21,5,1,0,20.0,9,32,10.0,700.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-08 22:00:00,2025-02-08,22,5,1,0,35.0,16,32,9.0,1225.0,35,1.0
R006,Tandoori Nights,,Queens,2025-02-09 11:00:00,2025-02-09,11,6,1,0,29.0,10,32,6.0,1305.0,45,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 12:00:00,2025-02-09,12,6,1,1,31.0,13,32,14.0,-93.0,35,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 13:00:00,2025-02-09,13,6,1,1,39.0,12,32,7.0,1755.0,45,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 14:00:00,2025-02-09,14,6,1,0,20.0,4,32,0.0,500.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 15:00:00,2025-02-09,15,6,1,0,0.0,4,32,,694.8298989271558,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 16:00:00,2025-02-09,16,6,1,0,18.0,6,32,2.0,810.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 17:00:00,2025-02-09,17,6,1,0,0.0,10,32,3.0,919.1332713700035,35,1.0
R006,Tandoori Nights,Indian,NAN,2025-02-09 18:00:00,2025-02-09,18,6,1,1,35.0,8,32,0.0,875.0,25,
R006,Tandoori Nights,Indian,Queens,2025-02-09 19:00:00,2025-02-09,19,6,1,1,54.0,11,32,19.0,1350.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 20:00:00,2025-02-09,20,6,1,1,39.0,12,32,26.0,975.0,25,2.0
R006,Tandoori Nights,Indian,queens,2025-02-09 21:00:00,2025-02-09,21,6,1,0,23.0,7,32,8.0,805.0,35,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-09 22:00:00,2025-02-09,22,6,1,0,18.0,3,32,14.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 11:00:00,2025-02-10,11,0,0,0,24.0,10,32,4.0,600.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 12:00:00,2025-02-10,12,0,0,1,31.0,10,32,9.0,1085.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 13:00:00,2025-02-10,13,0,0,1,43.0,15,32,21.0,1075.0,25,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 14:00:00,2025-02-10,14,0,0,0,22.0,14,32,8.0,770.0,35,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 15:00:00,2025-02-10,15,0,0,0,15.0,4,32,6.0,525.0,35,7.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 16:00:00,2025-02-10,16,0,0,0,10.0,3,32,1.0,350.0,35,2.0
R006,Tandoori Nights,indian,Queens,2025-02-10 17:00:00,2025-02-10,17,0,0,0,15.0,3,32,0.0,375.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 18:00:00,2025-02-10,18,0,0,1,38.0,15,32,12.0,1710.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 19:00:00,2025-02-10,19,0,0,1,34.0,12,32,14.0,1190.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 20:00:00,2025-02-10,20,0,0,1,30.0,12,32,5.0,1350.0,45,
R006,Tandoori Nights,Indian,,2025-02-10 21:00:00,2025-02-10,21,0,0,0,18.0,6,32,8.0,450.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-10 22:00:00,2025-02-10,22,0,0,0,17.0,4,32,0.0,,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 11:00:00,2025-02-11,11,1,0,0,9.0,5,32,3.0,315.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 12:00:00,2025-02-11,12,1,0,1,38.0,9,32,,1330.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 13:00:00,2025-02-11,13,1,0,1,,16,32,25.0,1330.0,35,2.0
R006,Tandoori Nights,indian,Queens,2025-02-11 14:00:00,2025-02-11,14,1,0,0,,10,32,4.0,945.0,35,4.0
R006,Tandoori Nights,,Queens,2025-02-11 15:00:00,2025-02-11,15,1,0,0,18.0,6,32,6.0,630.0,35,2.0
R006,Tandoori Nights,indian,Queens,2025-02-11 16:00:00,2025-02-11,16,1,0,0,17.0,9,32,16.0,595.0,35,1.0
R006,Tandoori Nights,Indian,,2025-02-11 17:00:00,2025-02-11,17,1,0,0,-9.0,3,32,0.0,450.0,25,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 18:00:00,2025-02-11,18,1,0,1,24.0,10,32,16.0,840.0,35,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 19:00:00,2025-02-11,19,1,0,1,28.0,15,32,19.0,-98.0,35,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 20:00:00,2025-02-11,20,1,0,1,43.0,12,32,11.0,1075.0,25,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-11 21:00:00,2025-02-11,21,1,0,0,15.0,2,32,4.0,675.0,45,2.0
R006,Tandoori Nights,Indian,,2025-02-11 22:00:00,2025-02-11,22,1,0,0,17.0,5,32,2.0,765.0,45,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 11:00:00,2025-02-12,11,2,0,0,13.0,4,32,0.0,585.0,45,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 12:00:00,2025-02-12,12,2,0,1,25.0,7,32,,1125.0,45,4.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 13:00:00,2025-02-12,13,2,0,1,39.0,13,32,14.0,975.0,25,2.0
R006,Tandoori Nights,Indian,Westworld,2025-02-12 14:00:00,2025-02-12,14,2,0,0,21.0,8,32,4.0,525.0,25,
R006,Tandoori Nights,Indian,Queens,2025-02-12 15:00:00,2025-02-12,15,2,0,0,20.0,8,32,11.0,500.0,25,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 16:00:00,2025-02-12,16,2,0,0,12.0,6,32,0.0,300.0,25,5.0
R006,Tandoori Nights,Indian,queens,2025-02-12 17:00:00,2025-02-12,17,2,0,0,-7.0,12,32,10.0,665.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 18:00:00,2025-02-12,18,2,0,1,33.0,13,32,22.0,1485.0,45,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 19:00:00,2025-02-12,19,2,0,1,35.0,13,32,16.0,1575.0,45,6.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 20:00:00,2025-02-12,20,2,0,1,44.0,14,32,22.0,1540.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 21:00:00,2025-02-12,21,2,0,0,24.0,9,32,3.0,600.0,25,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-12 22:00:00,2025-02-12,22,2,0,0,14.0,4,32,0.0,490.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 11:00:00,2025-02-13,11,3,0,0,17.0,4,32,0.0,765.0,45,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 12:00:00,2025-02-13,12,3,0,1,28.0,8,32,0.0,980.0,35,8.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 13:00:00,2025-02-13,13,3,0,1,39.0,14,32,15.0,975.0,25,5.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 14:00:00,2025-02-13,14,3,0,0,20.0,8,32,0.0,900.0,45,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 15:00:00,2025-02-13,15,3,0,0,18.0,5,32,8.0,450.0,25,
R006,Tandoori Nights,Indian,Queens,2025-02-13 16:00:00,2025-02-13,16,3,0,0,17.0,4,32,6.0,595.0,35,2.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 17:00:00,2025-02-13,17,3,0,0,16.0,5,32,1.0,560.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-13 18:00:00,2025-02-13,18,3,0,1,30.0,12,32,7.0,750.0,25,2.0
R006,Tandoori Nights,NewCuisine,Queens,2025-02-13 19:00:00,2025-02-13,19,3,0,1,34.0,14,32,7.0,1190.0,35,3.0
R006,Tandoori Nights,Indian,queens,2025-02-13 20:00:00,2025-02-13,20,3,0,1,37.0,7,32,11.0,1295.0,35,3.0
R006,Tandoori Nights,Indian,,2025-02-13 21:00:00,2025-02-13,21,3,0,0,20.0,8,32,6.0,700.0,35,5.0
R006,Tandoori Nights,indian (typo),Queens,2025-02-13 22:00:00,2025-02-13,22,3,0,0,20.0,5,32,0.0,700.0,35,3.0
R006,Tandoori Nights,Indian,Queens,2025-02-14 11:00:00,2025-02-14,11,4,0,0,12.0,2,32,0.0,420.0,35,3.0
R006,Tandoori Nights,Indian,QUEENS,2025-02-14 12:00:00,2025-02-14,12,4,0,1,44.0,12,32,8.0,1540.0,35,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-14 13:00:00,2025-02-14,13,4,0,1,36.0,13,32,12.0,1260.0,35,
R006,Tandoori Nights,Indian,QUEENS,2025-02-14 14:00:00,2025-02-14,14,4,0,0,13.0,4,32,6.0,325.0,25,2.0
R006,Tandoori Nights,Indian,queens,2025-02-14 15:00:00,2025-02-14,15,4,0,0,18.0,6,32,5.0,810.0,45,7.0
R006,Tandoori Nights,Indian,Queens,2025-02-14 16:00:00,2025-02-14,16,4,0,0,19.0,7,32,9.0,475.0,25,1.0
R006,Tandoori Nights,Indian,Queens,2025-02-14 17:00:00,2025-02-14,17,4,0,0,18.0,6,32,11.0,,45,2.0
